track_id,track_name,artist_name,album_name,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4jagsEgH4viBDEFNdDWhQG,Toki Ala,80KIDZ,Toki Ala / Whoo,2024-04-19,6,0.739,0.923,0.0,-5.107,1.0,0.312,0.0044,0.0228,0.156,0.422,128.016
5KEHVnBWICAVtzMyjxDfNS,The Dealer,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0,0.893,0.862,11.0,-3.864,0.0,0.276,0.0221,0.806,0.102,0.477,119.984
3RZPaYqwhy9LD074k27ewg,Popcorn Batake de Tsukamaete,Onyanko Club,Side Line,1990,1,0.722,0.659,11.0,-14.544,1.0,0.039,0.427,4.68e-06,0.185,0.889,135.836
3HybGUNIGg5nKqy3feGqyC,初夏それから,Pop Never Dies,戦略的生存,2023-02-22,10,0.852,0.771,10.0,-4.096,1.0,0.0289,0.743,0.0125,0.0532,0.885,108.035
68qsxzgt8flwLcLsOLyJ1B,SYUPA!,Shinto!,SYUPA!,2019-07-07,0,0.421,0.984,2.0,-0.319,1.0,0.36,0.0575,1.3e-05,0.361,0.476,200.128
7yFdJTe6oF62xrBHcs3jVK,Pump Power,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0,0.932,0.79,7.0,-6.304,1.0,0.241,0.00148,0.248,0.0736,0.679,127.025
3hYUooQ4uBicX4yWnP4qCI,HANARENAI,NOMAD POP,HANARENAI,2021-05-12,1,0.662,0.87,9.0,-5.348,0.0,0.0453,0.21,3.17e-06,0.308,0.758,121.991
4JccSMjEqcZN9rMNrhzJIe,Let Go - Green Velvet Remix,The Japanese Popstars,Let Go,2010-01-01,0,0.805,0.574,9.0,-8.124,1.0,0.0596,0.00049,0.918,0.633,0.634,128.015
1QTfkAjpXcVduGH6e6w62m,RPG,J-Pop Factory,J-Pop,2013-10-09,0,0.71,0.978,4.0,-2.519,1.0,0.036,0.0739,0.0,0.0972,0.947,134.945
3uIOe7Gn0ddOwBULlSt8uy,Matter Of Time,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0,0.639,0.879,7.0,-4.968,1.0,0.136,0.00145,0.502,0.116,0.462,127.003
1Q19kTer7YhadF4AiT8uwJ,ミラノ,Pop Never Dies,"Faster, POP! Kill! Kill!",2016-12-21,11,0.86,0.389,4.0,-6.257,1.0,0.0537,0.414,1.95e-05,0.0642,0.609,115.986
53PiNw0ILAG5MF1qg09Lri,Disconnect/Reconnect,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,1,0.727,0.802,7.0,-7.319,1.0,0.0763,0.174,0.357,0.638,0.202,126.024
0X65bCLBFzHi5C7y1TCnoP,SG,Pop Never Dies,SG,2021-07-21,4,0.726,0.512,1.0,-5.73,1.0,0.0293,0.0572,0.0,0.0844,0.559,87.06
7pkdKhZMP5LFx5lMj9IzVm,Take Forever - The Deadstock 33s Remix,The Japanese Popstars,Take Forever,2011-01-01,0,0.752,0.711,0.0,-9.952,1.0,0.0627,0.017,0.549,0.246,0.838,115.031
2jrbR2ekN007uTwgdzRC7P,Life is walking,Pop Never Dies,上々,2020-11-11,6,0.929,0.655,5.0,-7.227,1.0,0.24,0.498,0.00388,0.0932,0.523,100.007
0nkxReHw8WjwULNZD8uguM,Pump Power (Live) - Marino Canal Remix,The Japanese Popstars,John Digweed (Live in Argentina),2013-12-09,0,0.827,0.6,11.0,-8.519,0.0,0.0608,0.00107,0.861,0.104,0.546,123.994
04TYwjYg02xvZHnDQHTqgJ,うっせぇわ,Ado,J-Pop Festival,2023-05-24,6,0.525,0.978,11.0,-1.072,0.0,0.0815,0.00485,0.0,0.06,0.577,178.069
6Grt6qoUn5bdKbAjiazuRW,Let Go - Aspirin’s Kitchen Sink Remix,The Japanese Popstars,Let Go,2010-01-01,0,0.619,0.902,7.0,-6.054,1.0,0.0445,0.0378,0.425,0.322,0.509,128.019
6KHjC0HVrbkAEJ581emQTh,宝石の雨 - Future Pop Mix,Perfume,TOKYO - RAINING -,2023-05-31,2,0.678,0.934,6.0,-0.796,1.0,0.0351,0.117,0.528,0.117,0.864,110.04
6ZsBi7ifqwlRulVimdHMOT,Joshua - Greg Churchill Remix,The Japanese Popstars,Joshua,2011-01-01,0,0.541,0.842,7.0,-8.464,0.0,0.0338,0.000122,0.837,0.524,0.164,127.001
7G6Ti9zhAhOE9vlHHDyaD3,Power Pop Banger,Anime Music,Power Pop Banger,2024-03-01,0,0.158,0.942,3.0,-5.438,1.0,0.0829,0.0149,0.000345,0.636,0.243,158.761
4Nmy5f6kVT2SSNMwUVtaEJ,Pump Power,The Japanese Popstars,Pump Power,2013-09-23,0,0.932,0.79,7.0,-6.304,1.0,0.241,0.00148,0.248,0.0736,0.679,127.025
2OpszX2NmTLsweyRtcvbiG,Disconnect/Reconnect - Continuous Mixed Version,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0,0.533,0.785,7.0,-8.325,1.0,0.0594,0.00231,0.679,0.0892,0.167,125.412
24H0AS6A5xhk0DVmHCxdyr,Joshua - Radio Edit,The Japanese Popstars,Joshua,2011-01-01,1,0.506,0.803,2.0,-5.981,0.0,0.0329,0.003,6.33e-06,0.335,0.174,126.967
6UVSdvx4RdFKLHEfY4mWz6,死ぬのがいいわ,Fujii Kaze,J-Pop Off,2022-09-20,19,0.6,0.76,6.0,-6.124,0.0,0.0452,0.166,4.09e-05,0.189,0.519,158.078
3Sq3FwpdyPEXa5iT9MfqfX,Joshua - Tom Staar Remix,The Japanese Popstars,Joshua,2011-01-01,0,0.565,0.631,0.0,-5.424,1.0,0.0369,0.000635,0.625,0.103,0.425,126.988
5qQhaHcjwwNhomqKxb3riO,Song For Lisa - Joris Voorn Remix,The Japanese Popstars,Song For Lisa (The Remixes Part 2),2011-01-01,0,0.85,0.673,0.0,-9.377,0.0,0.0953,0.0493,0.55,0.374,0.173,125.999
3tgiLSHWL70Wr9fcQiztvT,Dance My Generation,J-Pop Factory,J-Pop,2013-10-09,0,0.615,0.97,7.0,-1.859,1.0,0.0338,0.000725,0.0,0.0418,0.727,132.966
3icw3Bf9uuNFglem9YFLQM,きらり,Fujii Kaze,Morning Breeze - 朝に聴きたいJ-POP -,2022-09-14,5,0.746,0.764,2.0,-6.833,1.0,0.0462,0.00803,0.0,0.357,0.701,116.982
2rfoC7N3u3AuhjAHbxosLQ,Heavy Hitter - Sharooz remix,The Japanese Popstars,Vision,2014-02-10,0,0.777,0.844,1.0,-4.392,1.0,0.0575,0.000636,0.893,0.11,0.45,125.006
4rgIFV0SSQriWcoNcZ2IXv,Song For Lisa - Mustang Instrumental,The Japanese Popstars,Song For Lisa (The Remixes Part 2),2011-01-01,0,0.724,0.742,0.0,-8.016,0.0,0.039,0.000421,0.391,0.101,0.803,116.008
0hUGEUR2fUtC2u1FkUuol4,Release,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0,0.547,0.872,10.0,-8.838,0.0,0.039,0.00369,0.674,0.26,0.0359,129.986
6s4aUqjWJnLODwyOK8fISN,Matter Of Time - Coyu remix,The Japanese Popstars,Best Of Bedrock 2014,2014-12-15,0,0.451,0.822,1.0,-8.988,1.0,0.0393,0.000805,0.786,0.664,0.0361,125.0
70fvkUeq8VXSHawUPW8rPt,Tabiyakusha no Uta,Noboru Kirishima,Japanese Retro Hits - The Post War Years,2012-10-01,2,0.293,0.371,2.0,-9.603,0.0,0.0351,0.991,0.162,0.43,0.503,103.437
3aOhHAdDwWNyPfcHVk9CCQ,うっせぇわ,Ado,J-POP Viral Hits 2023 in Indonesia,2023-08-31,1,0.525,0.978,11.0,-1.072,0.0,0.0815,0.00485,0.0,0.06,0.577,178.069
0i2msBjXDKG0q0LSLkkmMn,POPCORN CRISIS,MANON,POPCORN CRISIS,2017-10-06,0,0.813,0.858,2.0,-7.117,1.0,0.0486,0.0208,0.717,0.183,0.689,109.981
4GI4TxuEaP7ab8dHh4fR4j,Destroy - autoKratz Remix,The Japanese Popstars,Destroy EP,2010-01-01,0,0.608,0.785,6.0,-7.054,1.0,0.0601,0.000637,0.000162,0.175,0.197,127.975
70dkdbk231Xxi3HhIKKZDa,Japanese Cafe Music Thrills,Cafe Music Japan,Japanese Cafe Music Thrills,2018-12-07,3,0.696,0.181,5.0,-16.824,0.0,0.0917,0.878,0.00708,0.171,0.96,158.954
6ToOclKN91YMGHcnyWUFVG,Vision,The Japanese Popstars,Vision,2014-02-10,0,0.535,0.851,11.0,-8.23,1.0,0.0389,0.000199,0.873,0.353,0.153,126.005
1RDt38lDTAh6dngD24t0Wc,Hikari,Lantern Parade,a selection of songs 2004-2009,2009-07-03,0,0.668,0.489,2.0,-8.555,1.0,0.0402,0.662,0.937,0.113,0.347,139.96
6Db9gg96Tul0ZPjl8b6M8A,あいつら全員同窓会,ZUTOMAYO,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3,0.723,0.926,2.0,-1.991,0.0,0.114,0.436,0.0,0.0423,0.912,130.957
5ponccenfqMk1csl2vfcyE,Let Go - Mixhell Remix,The Japanese Popstars,Let Go,2010-01-01,0,0.643,0.802,11.0,-5.275,0.0,0.0402,0.144,0.859,0.108,0.244,128.049
1fQ3GlyKsyMq2lHvNSVOFg,THIS IS POP,Yoko Oginome,流行歌手,1992-06-03,1,0.586,0.961,2.0,-4.651,1.0,0.0535,0.0336,9.34e-06,0.505,0.378,127.023
7sNLkCpxLpA2PER2sgiSgX,Song For Lisa - Arveene & Misk Remix,The Japanese Popstars,Song For Lisa,2011-01-01,0,0.617,0.833,8.0,-6.593,1.0,0.0555,0.00254,0.641,0.0993,0.688,128.023
1u2lLK7wInRN8q5Xk2FjQ6,I LOVE JAPANESE,Yasuhiro Suzuki,MY PLEASURE,1987-07-06,0,0.739,0.681,11.0,-10.777,0.0,0.0409,0.438,0.0,0.119,0.867,133.863
6WJykgVKiJXxxugY5xIeKH,Out Of Nowhere,The Japanese Popstars,Disconnect / Reconnect,2013-07-15,0,0.637,0.882,9.0,-6.173,0.0,0.0621,0.00473,0.908,0.209,0.299,123.984
5HO0RTUZ5XnoPYAHwjwnvk,波,LOOP POOL,Now And Then,2016-07-13,1,0.658,0.828,1.0,-5.256,0.0,0.0307,0.00586,0.892,0.128,0.872,140.045
6E5z94gMtzBY09r8yPwwA7,Out Of Nowhere - reprise,The Japanese Popstars,Underground Sound Of Ibiza,2014-07-07,0,0.254,0.564,0.0,-16.72,1.0,0.0502,0.133,0.888,0.153,0.0892,133.24
4sXwtCjNHrnoClGlNiaAXu,Fanfare,POP ART TOWN,ART MUSEUM,2022-11-16,7,0.547,0.856,7.0,-3.804,1.0,0.0568,0.00551,0.000162,0.127,0.7,174.001
2OXhkZPCG3j5bCRQp3RZOc,日常,LOOP POOL,root,2014-05-21,0,0.6,0.764,9.0,-8.759,1.0,0.0315,0.183,0.877,0.0837,0.427,127.996
3KTbLvXEZav17jneknd0vE,Destroy - Doorly Remix,The Japanese Popstars,Destroy EP,2010-01-01,0,0.862,0.75,1.0,-8.632,1.0,0.229,0.00217,0.521,0.0657,0.504,134.993
4l8oN1rUypT1gM5KuErgWw,Shiroi Fune no Iru Minato,Hirano Aiko,"Japanese Retro Hits - The Fifties, Volume 1",2012-10-02,1,0.413,0.123,7.0,-12.158,1.0,0.0467,0.992,0.000293,0.103,0.353,79.458
6oObwLoZWKEVr2zrqVUtU7,With Me,Shuta Sueyoshi,prêt-à-porter,2020-02-12,12,0.582,0.86,9.0,-3.609,0.0,0.0566,0.00963,0.0,0.113,0.753,125.046
0TSUMi1dMVT6iA6YFC4V2q,Song For Lisa - Mustang Remix,The Japanese Popstars,Song For Lisa,2011-01-01,0,0.707,0.826,0.0,-4.432,0.0,0.0377,0.00115,0.00111,0.102,0.789,115.999
28y3MOcckvx1MbQCeWPEcC,水平線,back number,J-POP Viral Hits: loved by K-POP stars,2023-06-16,1,0.424,0.761,10.0,-3.526,1.0,0.0305,0.0103,0.0,0.145,0.424,145.816
3Jho2i7mXEhVE2bzLGb6sa,Shells Of Silver - Maxxi Soundsystem Remix,The Japanese Popstars,Shells Of Silver,2011-01-01,0,0.745,0.704,8.0,-7.433,1.0,0.0415,0.00098,0.798,0.0575,0.775,114.004
69CovbuLdqBem13FCuBpva,暗いね、ナハトムジーク,Pop Never Dies,禁じられてはいない遊び,2019-08-07,11,0.758,0.854,5.0,-5.794,1.0,0.0295,0.15,0.00727,0.19,0.428,122.972
2YUIkkZj5YI2xFsYXD8cKX,Bopper,The Japanese Popstars,RS27 - EP,2012-01-01,0,0.654,0.805,7.0,-5.037,1.0,0.068,0.00952,0.842,0.0759,0.358,126.034
64bQlsmdOhZYicwc7Bv0Wo,残機,ZUTOMAYO,J-POP Karaoke Hits 2023 in Korea,2023-09-01,2,0.667,0.903,2.0,-2.965,1.0,0.0732,0.403,0.0,0.119,0.849,140.981
01VonXdw2cLzctPw75YGu2,Song For Lisa - Joris Voorn instrumental,The Japanese Popstars,Song For Lisa (The Remixes Part 2),2011-01-01,0,0.84,0.688,8.0,-10.064,1.0,0.0853,0.0392,0.801,0.401,0.0689,126.019
0xG4Sa7NxwxMsx4mdwzpqV,ほんのノスタルジー,Takao Kisugi,CITY POP RADIO - NIGHT TUNE -,2024-09-19,2,0.632,0.648,11.0,-10.441,0.0,0.0315,0.44,0.000297,0.315,0.821,115.709
1LWp1qnL6JXEek5FuXLmIQ,Ahora - Japanese pop version,Kevin Coem,666,2024-07-06,0,0.818,0.987,8.0,0.233,1.0,0.0893,0.0171,0.0343,0.0969,0.665,120.023
3UF5Gouof2NleMBOBEmG0x,Japanese girl,hitomi,peace,2007-12-05,3,0.666,0.857,0.0,-3.632,0.0,0.038,0.000969,0.129,0.852,0.515,138.029
2EDRGV4uoDpbCZ2A3itWSy,Kick - Japanese Popstars Remix,autoKratz,Kick EP,2011-01-10,0,0.536,0.737,0.0,-4.251,1.0,0.0518,0.000376,0.0,0.0922,0.147,130.023
40tCYiNCBj4iJNZDvPkbfS,Lonely Girl,THE LET'S GO's,KILL BY POP,2022-09-28,1,0.525,0.826,0.0,-5.915,1.0,0.0371,0.000104,0.00198,0.045,0.788,143.014
3CaT1viKEwYGAkWrSiIW8S,Keep Running the Melody (feat. Kreesha Turner) - The Japanese PopStars Remix,Wally Lopez,Keep Running the Melody feat. Kreesha Turner [The Japanese PopStars Remix],2012-08-10,0,0.744,0.786,11.0,-4.075,1.0,0.05,0.00305,0.518,0.144,0.518,125.999
3WBguAovTQgoQu7mk5IQbx,月光浴,ヨルシカ,春の夜に聴きたくなるJ-POP,2024-04-05,1,0.724,0.321,1.0,-8.686,0.0,0.0749,0.51,0.0038,0.09,0.398,94.018
2VUrPod59RFb65pUWK7TLk,Electro Sixteen - The Japanese Popstars Mix,Benny Benassi,Electro Sixteen,2008,0,0.676,0.845,11.0,-3.804,1.0,0.332,0.000596,0.349,0.158,0.273,130.054
5BPLPubL6rlSpmDuAUkvDD,In My Head,THE LET'S GO's,KILL BY POP,2022-09-28,2,0.273,0.899,5.0,-3.73,1.0,0.105,0.0569,0.0016,0.213,0.48,197.821
2iBzFNaMGu2xAVrTixckgN,Get Down (The Japanese Popstars Mix),Groove Armada,Get Down,2007,0,0.73,0.977,2.0,-1.992,1.0,0.172,0.0341,0.0183,0.0588,0.529,127.05
1CvLwc47I5tQ5LX8qbz22O,Modulate - The Japanese Popstars Remix,S-File,Modulate Remixes,2014-02-14,0,0.714,0.974,10.0,-3.242,0.0,0.047,0.0128,0.93,0.107,0.394,128.001
36UamheCWld3bmEp9kVeMm,a room,POP ART TOWN,ART MUSEUM,2022-11-16,4,0.6,0.791,11.0,-6.314,0.0,0.0791,0.0114,3.36e-05,0.11,0.433,182.036
4n0OPCftXNX6bglkvlYXjM,Home - The Japanese Popstars Remix,Next Door But One,Home,2015-08-07,0,0.765,0.613,4.0,-9.328,0.0,0.239,0.00193,0.894,0.111,0.122,124.998
0Ugfr6T7uZWiY6ZnrM39yg,あそびたりない,POP ART TOWN,あそびたりない,2020-10-02,7,0.586,0.61,8.0,-5.509,1.0,0.324,0.25,0.0,0.289,0.701,178.015
36ZygTFDSvsbdJ8yT4lfiy,Raver - The Japanese Popstars Remix,Ridney,Raver,2014-05-05,0,0.738,0.654,4.0,-8.041,0.0,0.0578,5.23e-05,0.792,0.106,0.392,128.008
5dCgkBL5jFsyLvGn678hux,Cannery Row - The Japanese Popstars Remix,Foog,Cannery Row,2013-11-25,0,0.712,0.742,9.0,-8.19,1.0,0.0506,0.0329,0.854,0.0725,0.0746,124.005
7e366gISm7hJsHdusYNSFI,ジャネーの法則,POP ART TOWN,ART MUSEUM,2022-11-16,8,0.785,0.802,0.0,-5.794,1.0,0.0435,0.043,0.0,0.452,0.898,115.993
0ZRXodoTQcAKOvT01BXnNT,Can't Stop the Pop - Japanese Pop Mix,Kid Carpet,Make It Look Good,2009-03-30,0,0.736,0.869,7.0,-5.722,1.0,0.228,0.236,0.0,0.244,0.795,124.853
1Yxkc695QmdUQXI77mOBWb,Midnight Groove,Upbeat Flickers,Japanese Neo CITY POP / Future Funk / chill & melodic Mix,2024-09-15,1,0.851,0.677,7.0,-6.308,1.0,0.043,0.0929,0.000161,0.0284,0.842,115.01
0o7bwKmTWhBeZRy5IvVout,Sweet Dreams,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0,0.74,0.641,11.0,-9.54,0.0,0.0447,0.196,0.359,0.0996,0.943,140.011
6esGJfLmoMlGrLDNr1eJtN,Fanfare,POP ART TOWN,Fanfare,2022-04-27,5,0.537,0.851,7.0,-3.531,1.0,0.0645,0.0103,0.000195,0.114,0.585,173.978
3zZjmI3ck5wGN5omCyE2qz,Ripple,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0,0.573,0.475,4.0,-9.65,1.0,0.03,0.277,0.935,0.119,0.218,97.981
1Kbf0BHuXbcEL7gkmz06zu,Dragon Festival,Sugi Zo,Traditional Japanese Restaurant 2,2024-08-07,0,0.553,0.237,7.0,-15.945,1.0,0.0338,0.747,0.955,0.119,0.18,146.029
54YOwhul9Vlvl2QE5ozn90,Wake Up,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0,0.775,0.605,6.0,-9.086,0.0,0.0475,0.00202,0.346,0.126,0.559,124.998
2SqSmzGxxFEEnd433Zc1w4,風雅,SAKURA,Japanese Traditional Rock,2024-08-21,0,0.37,0.605,9.0,-13.802,1.0,0.0641,0.0203,0.915,0.357,0.473,146.987
5bbsgK5gnN2AUv9mRh5iW0,Glitter,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0,0.748,0.496,0.0,-10.738,1.0,0.0869,0.159,0.00566,0.178,0.757,145.044
5VJKJLJvEYN7SipknHmeZB,ジャネーの法則,POP ART TOWN,ジャネーの法則,2022-02-23,4,0.787,0.821,0.0,-5.788,1.0,0.0466,0.0199,2.7e-05,0.602,0.897,115.958
1whG4i6xtLIYH1h2mRdqZg,Cat in the Alley,Lovely Music Library,Sweet Japanese Pop,2024-05-10,0,0.577,0.468,4.0,-12.391,0.0,0.0615,0.189,0.829,0.143,0.381,179.997
1YT6uHYh7H57hIdbmfqUyD,yyyymmdd,Yuinishio,Weekday,2024-03-06,8,0.76,0.887,7.0,-3.74,0.0,0.0588,0.106,8e-06,0.323,0.873,108.058
3NivWxk5D6XJ7JluqgNbdE,Sennen Hanten,Pop Never Dies,Doki,2024-02-14,3,0.804,0.753,1.0,-4.374,1.0,0.0687,0.0134,0.0,0.0413,0.609,119.96
1lsuyBSwHiboxGr2nFOAZ1,リアライズ,Sukima Switch,The J-Pop Hits,2022-09-20,1,0.514,0.657,8.0,-6.899,1.0,0.0349,0.0322,3.76e-05,0.0815,0.401,77.982
7v224lTGFakDzEwTtg3MsL,key of life,Shiggy Jr.,The J-Pop Hits,2022-09-20,2,0.681,0.969,3.0,-1.489,1.0,0.0333,0.0772,0.0,0.124,0.908,140.024
7EglUecJIrh3if0XhPu0l3,POPCORN,Kenichi Asai,OVER HEAD POP,2024-10-09,22,0.504,0.666,9.0,-6.413,0.0,0.0319,0.00545,0.107,0.378,0.265,108.967
75BRbasIBASflHatsavy0J,Popcorn - English Version,Shonen Knife,Fun! Fun! Fun! (English Version),2010-08-31,0,0.373,0.909,4.0,-3.054,1.0,0.0448,0.00588,0.0,0.0561,0.735,176.897
2ihXoLWQ3lAPzeNVYuMw3M,ポリリズム - extra short edit,Perfume,ポリリズム,2007,4,0.549,0.945,0.0,-1.161,0.0,0.0368,0.0197,0.0,0.335,0.83,127.989
4HjsARccnURoNP880sQfu3,Bottle Pop,Japanese Jenn,J POP,2023-11-24,0,0.65,0.55,0.0,-6.042,1.0,0.049,0.422,5.08e-05,0.214,0.0672,170.999
0k9nmZ4Jtj3lbQz0L59sED,いつまであるか - POP SOS Ver.,meiyo,POP SOS,2023-12-06,7,0.508,0.759,0.0,-4.698,0.0,0.0606,0.00176,5.09e-06,0.096,0.576,132.099
2d2V1yKcvTZh9muSkxl2Zp,pop,leift,Beige,2023-04-05,3,0.874,0.511,6.0,-12.354,1.0,0.0548,0.833,0.397,0.0853,0.903,127.971
0eJbIqK9VQJ5uCvA8HMvAs,POPSONG,Shin Rizumu,POPSONG,2023-05-27,4,0.672,0.697,5.0,-6.739,1.0,0.0339,0.0199,0.000316,0.119,0.777,139.95
0tqv1WDWyGdQM8Vo0Brjtg,Everyday Everynight,Nippon Koji,"J-Pop ""Girls"" (Vol. 2)",2022-09-14,2,0.622,0.922,0.0,-4.741,1.0,0.041,0.0249,3.1e-06,0.35,0.448,134.991
7bLGWmj9HOncAjQqDTKLgr,Life Goes On,AI,Japan Best Hits 2023,2023-12-01,6,0.572,0.646,0.0,-5.3,1.0,0.0344,0.0689,0.0,0.345,0.281,112.861
3v0je4aXYtdJC3aiIdk9Hw,hua,uami,hua,2023-01-29,6,0.747,0.0615,7.0,-18.545,0.0,0.034,0.985,0.0276,0.147,0.204,129.896
6Q9tEIm0PQqY4x5X8n4ql5,grace,Fujii Kaze,New Global Hot Hits Vol.4,2022-12-02,19,0.668,0.685,7.0,-8.765,1.0,0.0472,0.0822,0.0257,0.319,0.637,108.971
0XloLpwCGxf6gFPpvDo6Ej,花 - Piano Ver.,Piano Echoes,J-POP BEST HITS by Piano Echoes Vol.2,2024-04-08,0,0.551,0.456,0.0,-14.48,0.0,0.0471,0.984,0.951,0.117,0.256,119.996
3VJd0jJchD44SzCLCciyNc,BORDER,WurtS,Japan Best Hits 2023,2023-12-01,6,0.59,0.929,7.0,-4.555,1.0,0.0367,0.00372,0.0,0.33,0.806,109.962
3sCP6mY6d6fcmEDwpjpFPn,Vivid,MAZZEL,Japan Best Hits 2023,2023-12-01,8,0.639,0.906,7.0,-3.225,0.0,0.0871,0.0618,0.0,0.758,0.664,99.898
1M2GMBPJgKwEYd7cawXxeb,Raquel,J0'POPS,Raquel,2024-08-17,10,0.527,0.757,1.0,-6.215,1.0,0.436,0.396,0.0,0.0673,0.706,141.752
57zDjNteqBraqH0Vo8QpyH,GRACE,4.5Music,GRACE,2024-06-12,1,0.361,0.665,11.0,-7.116,1.0,0.0314,0.0168,0.0298,0.155,0.194,152.024
35NeeJjCvObgNcwHbAeUhX,JODEL,POT,JODEL,2015-06-03,5,0.442,0.968,3.0,-1.675,1.0,0.053,0.0143,0.0,0.418,0.675,163.973
7b4u2bIRxR1490UtQhAsjN,スタート！,Sonoko Inoue,The J-Pop Hits,2022-09-20,1,0.574,0.98,8.0,-2.09,1.0,0.143,0.0114,0.0,0.11,0.737,147.964
5oAr5jRRLym5S3Szz7XQAV,Stay on My Mind,Upbeat Flickers,Japanese Neo CITY POP / Future Funk / chill & melodic Mix,2024-09-15,2,0.769,0.692,5.0,-8.623,1.0,0.0323,0.0784,0.000233,0.16,0.825,109.978
23wGLO3dxt09IMHl5OuqjS,東京サンセット - Future pop remix,Chill Out&Relax Pop,Open Your Mind,2022-01-09,4,0.63,0.569,8.0,-11.52,0.0,0.064,0.459,0.248,0.0761,0.411,119.969
1N3OvnUZT671XwrQKutvJ7,Vampiregirl,9mm Parabellum Bullet,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3,0.378,0.934,11.0,-3.702,0.0,0.107,0.0013,0.0149,0.322,0.602,159.829
4QKcImt2EdueLGO1mEDM4n,ただ,Creep Hyp,The J-Pop Hits,2022-09-20,3,0.626,0.948,5.0,-3.131,1.0,0.0477,0.0364,0.0,0.0869,0.418,113.003
3uRTg5bP1zNSb2iWJpa65d,SG,Pop Never Dies,美しく生きていたいだけ,2021-12-08,15,0.619,0.508,1.0,-5.692,1.0,0.0369,0.0569,0.0,0.085,0.547,174.12
7pigxkRrKgXxwGx5boA4XJ,女々しくて,J-Pop Factory,J-Pop,2013-10-09,1,0.589,0.788,2.0,0.143,1.0,0.0293,0.0176,0.0,0.281,0.818,143.044
3t6pKG8DLUbtlaLSSNr4z6,Anshin,YONA YONA WEEKENDERS,Anshin,2023-11-01,6,0.658,0.59,8.0,-6.04,1.0,0.0314,0.603,0.0,0.336,0.674,86.111
7vUwytRwxfHNdAqcE7OzIO,Soda Pop City (Secret VIP),nora2r,My Little Secret,2018-12-30,3,0.361,0.941,5.0,-4.17,1.0,0.0483,0.000134,0.908,0.056,0.0757,169.95
45FqfEWHLWd4vIB1YWtsJG,Discommunication,9mm Parabellum Bullet,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,3,0.354,0.932,7.0,-2.423,1.0,0.108,0.0223,1.56e-06,0.197,0.356,155.683
3iD0axhVUqJsLDP9M2W7nL,Skip,leift,Beige,2023-04-05,3,0.699,0.576,0.0,-13.233,1.0,0.0428,0.776,0.757,0.0984,0.431,100.014
7IbJF3r7r7NAwB1BB4CzDR,Kaze ha Umi kara,Watanabe Hamako,Japanese Retro Hits - The War Years,2012-10-01,2,0.264,0.404,7.0,-7.491,1.0,0.0329,0.993,0.916,0.158,0.343,100.333
4mDuvl6GibwgCRiiXoTZ7e,Kaeribune,Tabata Yoshiro,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0,0.278,0.356,2.0,-12.75,0.0,0.0321,0.994,0.927,0.108,0.268,91.512
2Do7XZX64T7wgm2Xba7g8j,Pop Song,red go-cart,Very Beginning of Red Go-Cart,2023-12-13,1,0.497,0.876,0.0,-6.888,1.0,0.0305,0.039,0.0,0.101,0.886,75.928
7FY0WUDBO0YDQXDaIY9KJ3,Kaze,UlulU,UlulU,2022-05-25,2,0.401,0.873,4.0,-4.635,1.0,0.0744,0.185,0.0,0.151,0.67,172.072
1ED03YD3BInTi9cKYdgmC1,Mune no furiko,Noboru Kirishima,"Vintage Japanese Music, Postwar Popularity (1945-1950)",2017-11-30,0,0.317,0.284,3.0,-9.525,1.0,0.033,0.993,0.0578,0.0871,0.38,82.144
6ZbNIEKLzcXLwmf3aZ4SSV,Pastel,N-qia,Fringe Popcical,2013-10-26,2,0.449,0.719,4.0,-8.867,1.0,0.0378,0.458,0.0402,0.321,0.192,125.059
55SdXSvpy9T6ROTab0MFUk,Replay,DISH//,Replay,2022-08-26,25,0.566,0.782,1.0,-5.567,1.0,0.0357,0.101,0.0,0.326,0.605,146.115
6SMmB5THUkfjyacSjyJGPe,Kaze,Satomimagae,Hanazono,2021-04-23,2,0.414,0.205,7.0,-17.135,0.0,0.0331,0.921,0.859,0.248,0.0392,146.0
3Si3IJEOuXIpPFLK2F7A2E,勘冴えて悔しいわ,ZUTOMAYO,J-POP & J-ROCK : JAPAN BEST HITS,2023-04-03,6,0.641,0.932,5.0,-1.828,1.0,0.122,0.238,2.41e-06,0.0521,0.782,149.875
